ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1979-06-01,126547.22970592708,130896.84782392319,142632.03181311363,126547.22970592708,126547.22970592708,9999.032717089174,9999.032717089174,9999.032717089174,9999.032717089174,9999.032717089174,9999.032717089174,0.0,0.0,0.0,136546.26242301625
1979-07-01,126739.8312854242,137423.66282234783,148642.48142046723,126739.8312854242,126739.8312854242,16282.30959506154,16282.30959506154,16282.30959506154,16282.30959506154,16282.30959506154,16282.30959506154,0.0,0.0,0.0,143022.14088048573
1979-08-01,126938.8529175712,138072.82474631755,148891.9866281708,126938.8529175712,126938.8529175712,16641.677385801777,16641.677385801777,16641.677385801777,16641.677385801777,16641.677385801777,16641.677385801777,0.0,0.0,0.0,143580.53030337297
1979-09-01,127137.87454971821,119650.62795957764,130585.62842129414,127137.87454971821,127137.87454971821,-1811.6317415332564,-1811.6317415332564,-1811.6317415332564,-1811.6317415332564,-1811.6317415332564,-1811.6317415332564,0.0,0.0,0.0,125326.24280818495
1979-10-01,127330.47612921533,127281.89629198604,138374.59118948344,127330.47612921533,127330.47612921533,5348.119675528161,5348.119675528161,5348.119675528161,5348.119675528161,5348.119675528161,5348.119675528161,0.0,0.0,0.0,132678.5958047435
1979-11-01,127529.49776136233,114089.95197849725,125024.52611256174,127529.49776136233,127529.49776136233,-8380.246145765253,-8380.246145765253,-8380.246145765253,-8380.246145765253,-8380.246145765253,-8380.246145765253,0.0,0.0,0.0,119149.25161559708
1979-12-01,127722.09934085945,115150.95092143571,126586.75300085805,127722.09934085945,127722.09934085945,-6903.12012328758,-6903.12012328758,-6903.12012328758,-6903.12012328758,-6903.12012328758,-6903.12012328758,0.0,0.0,0.0,120818.97921757188
1980-01-01,127921.12097300646,104381.64908674522,115430.3023017226,127921.12097300646,127921.12097300646,-18003.743282019117,-18003.743282019117,-18003.743282019117,-18003.743282019117,-18003.743282019117,-18003.743282019117,0.0,0.0,0.0,109917.37769098734
1980-02-01,128120.14260515347,95752.1028561838,106681.69404104361,128120.14260515347,128120.14260515347,-26624.001422658854,-26624.001422658854,-26624.001422658854,-26624.001422658854,-26624.001422658854,-26624.001422658854,0.0,0.0,0.0,101496.14118249461
1980-03-01,128306.32413200066,123628.95461426803,135098.030029498,128306.32413200066,128306.32413200066,738.864261833782,738.864261833782,738.864261833782,738.864261833782,738.864261833782,738.864261833782,0.0,0.0,0.0,129045.18839383444
1980-04-01,128505.34576414767,123941.56189875865,135605.9522535786,128505.34576414767,128505.34576414767,744.1676408798447,744.1676408798447,744.1676408798447,744.1676408798447,744.1676408798447,744.1676408798447,0.0,0.0,0.0,129249.51340502751
1980-05-01,128697.94734364479,133691.6488809293,144581.28424016197,128697.94734364479,128697.94734364479,10354.066813111443,10354.066813111443,10354.066813111443,10354.066813111443,10354.066813111443,10354.066813111443,0.0,0.0,0.0,139052.01415675622
1980-06-01,128896.9689757918,132891.69328638195,143794.25361430604,128896.9689757918,128896.9689757918,9405.359490832649,9405.359490832649,9405.359490832649,9405.359490832649,9405.359490832649,9405.359490832649,0.0,0.0,0.0,138302.32846662443
1980-07-01,129089.57055528891,139451.16790342148,150275.26611648357,129089.57055528891,129089.57055528891,15827.830036961986,15827.830036961986,15827.830036961986,15827.830036961986,15827.830036961986,15827.830036961986,0.0,0.0,0.0,144917.4005922509
1980-08-01,129288.59218743592,139702.53371110157,150775.9707686657,129288.59218743592,129288.59218743592,16124.892373851417,16124.892373851417,16124.892373851417,16124.892373851417,16124.892373851417,16124.892373851417,0.0,0.0,0.0,145413.48456128733
1980-09-01,129487.61381958293,121999.5304322079,133033.84109493834,129487.61381958293,129487.61381958293,-1898.9759314334594,-1898.9759314334594,-1898.9759314334594,-1898.9759314334594,-1898.9759314334594,-1898.9759314334594,0.0,0.0,0.0,127588.63788814946
1980-10-01,129680.21539908004,129559.86266511245,141264.19214471473,129680.21539908004,129680.21539908004,5733.595341979107,5733.595341979107,5733.595341979107,5733.595341979107,5733.595341979107,5733.595341979107,0.0,0.0,0.0,135413.81074105916
1980-11-01,129879.23703122705,116250.37440581185,126913.3156555968,129879.23703122705,129879.23703122705,-8086.389909195726,-8086.389909195726,-8086.389909195726,-8086.389909195726,-8086.389909195726,-8086.389909195726,0.0,0.0,0.0,121792.84712203132
1980-12-01,130071.83861072415,117718.98427009306,129222.10828159195,130071.83861072415,130071.83861072415,-6585.280465097716,-6585.280465097716,-6585.280465097716,-6585.280465097716,-6585.280465097716,-6585.280465097716,0.0,0.0,0.0,123486.55814562643
1981-01-01,130270.86023943641,105794.34686461237,117043.90589174148,130270.86023943641,130270.86023943641,-18865.287058384605,-18865.287058384605,-18865.287058384605,-18865.287058384605,-18865.287058384605,-18865.287058384605,0.0,0.0,0.0,111405.5731810518
1981-02-01,130469.88186814867,97601.8014724414,108084.90456032573,130469.88186814867,130469.88186814867,-27700.303659185545,-27700.303659185545,-27700.303659185545,-27700.303659185545,-27700.303659185545,-27700.303659185545,0.0,0.0,0.0,102769.57820896312
1981-03-01,130649.64333924364,125461.87186488506,136465.3699197319,130649.64333924364,130649.64333924364,385.6230691818828,385.6230691818828,385.6230691818828,385.6230691818828,385.6230691818828,385.6230691818828,0.0,0.0,0.0,131035.26640842552
1981-04-01,130848.6649679559,125773.29122807235,136723.24787225423,130848.6649679559,130848.6649679559,446.6262885779186,446.6262885779186,446.6262885779186,446.6262885779186,446.6262885779186,446.6262885779186,0.0,0.0,0.0,131295.29125653382
1981-05-01,131041.26654412906,135481.380885866,146348.48862586386,131041.26654412906,131041.26654412906,10084.138660006727,10084.138660006727,10084.138660006727,10084.138660006727,10084.138660006727,10084.138660006727,0.0,0.0,0.0,141125.40520413578
1981-06-01,131240.28817284133,135558.70855278953,146657.04565136824,131240.28817284133,131240.28817284133,9593.560285429823,9593.560285429823,9593.560285429823,9593.560285429823,9593.560285429823,9593.560285429823,0.0,0.0,0.0,140833.84845827115
1981-07-01,131432.8897490145,142048.68261706972,153050.50386626477,131432.8897490145,131432.8897490145,15980.787794650894,15980.787794650894,15980.787794650894,15980.787794650894,15980.787794650894,15980.787794650894,0.0,0.0,0.0,147413.67754366537
1981-08-01,131631.91137772676,142307.3035414683,153499.92078523483,131631.91137772676,131631.91137772676,16304.735999130124,16304.735999130124,16304.735999130124,16304.735999130124,16304.735999130124,16304.735999130124,0.0,0.0,0.0,147936.64737685688
1981-09-01,131830.933006439,124758.83840888011,135223.40995891427,131830.933006439,131830.933006439,-1867.9022899779286,-1867.9022899779286,-1867.9022899779286,-1867.9022899779286,-1867.9022899779286,-1867.9022899779286,0.0,0.0,0.0,129963.03071646109
1981-10-01,132023.53458261216,131889.9092701544,143289.99571719102,132023.53458261216,132023.53458261216,5611.602689158922,5611.602689158922,5611.602689158922,5611.602689158922,5611.602689158922,5611.602689158922,0.0,0.0,0.0,137635.1372717711
1981-11-01,132222.55621132444,118245.5625222399,129321.90314380353,132222.55621132444,132222.55621132444,-8188.342235072194,-8188.342235072194,-8188.342235072194,-8188.342235072194,-8188.342235072194,-8188.342235072194,0.0,0.0,0.0,124034.21397625224
1981-12-01,132415.1577874976,120312.03938479492,131393.1333909205,132415.1577874976,132415.1577874976,-6697.245992543334,-6697.245992543334,-6697.245992543334,-6697.245992543334,-6697.245992543334,-6697.245992543334,0.0,0.0,0.0,125717.91179495426
1982-01-01,132614.17941620987,108730.66282620496,119449.37097973847,132614.17941620987,132614.17941620987,-18586.983400700123,-18586.983400700123,-18586.983400700123,-18586.983400700123,-18586.983400700123,-18586.983400700123,0.0,0.0,0.0,114027.19601550975
1982-02-01,132813.20104492214,99749.2563087549,111468.01160086879,132813.20104492214,132813.20104492214,-27342.51536892736,-27342.51536892736,-27342.51536892736,-27342.51536892736,-27342.51536892736,-27342.51536892736,0.0,0.0,0.0,105470.68567599478
1982-03-01,132992.96251601708,127435.41434517069,138531.10979037255,132992.96251601708,132992.96251601708,16.397130504420357,16.397130504420357,16.397130504420357,16.397130504420357,16.397130504420357,16.397130504420357,0.0,0.0,0.0,133009.3596465215
1982-04-01,133191.98414472936,127827.9978473289,139027.54694791784,133191.98414472936,133191.98414472936,149.63072003005746,149.63072003005746,149.63072003005746,149.63072003005746,149.63072003005746,149.63072003005746,0.0,0.0,0.0,133341.6148647594
1982-05-01,133384.5857209025,137827.80043029314,149177.15255202746,133384.5857209025,133384.5857209025,9821.566368455871,9821.566368455871,9821.566368455871,9821.566368455871,9821.566368455871,9821.566368455871,0.0,0.0,0.0,143206.1520893584
1982-06-01,133583.6073496148,137882.30285609278,148788.9738492624,133583.6073496148,133583.6073496148,9791.533185170267,9791.533185170267,9791.533185170267,9791.533185170267,9791.533185170267,9791.533185170267,0.0,0.0,0.0,143375.14053478505
1982-07-01,133776.2089257879,144531.7927798544,155206.2152483246,133776.2089257879,133776.2089257879,16132.394785324332,16132.394785324332,16132.394785324332,16132.394785324332,16132.394785324332,16132.394785324332,0.0,0.0,0.0,149908.60371111226
1982-08-01,134164.89483180066,145375.80726093656,156378.65885767684,134164.89483180066,134164.89483180066,16477.051319719907,16477.051319719907,16477.051319719907,16477.051319719907,16477.051319719907,16477.051319719907,0.0,0.0,0.0,150641.94615152056
1982-09-01,134553.58073781338,127401.13792475182,138489.52374933878,134553.58073781338,134553.58073781338,-1838.7949620354107,-1838.7949620354107,-1838.7949620354107,-1838.7949620354107,-1838.7949620354107,-1838.7949620354107,0.0,0.0,0.0,132714.78577577797
1982-10-01,134929.72838879345,134749.43414569905,145839.28885163175,134929.72838879345,134929.72838879345,5483.029190893582,5483.029190893582,5483.029190893582,5483.029190893582,5483.029190893582,5483.029190893582,0.0,0.0,0.0,140412.75757968702
1982-11-01,135318.41429480616,121373.27703743099,132626.43984618754,135318.41429480616,135318.41429480616,-8286.389012855325,-8286.389012855325,-8286.389012855325,-8286.389012855325,-8286.389012855325,-8286.389012855325,0.0,0.0,0.0,127032.02528195083
1982-12-01,135694.56194578623,123385.82273568635,134381.58083257105,135694.56194578623,135694.56194578623,-6803.23728949752,-6803.23728949752,-6803.23728949752,-6803.23728949752,-6803.23728949752,-6803.23728949752,0.0,0.0,0.0,128891.32465628872
1983-01-01,136083.24785179895,112583.8640044899,123490.68284538179,136083.24785179895,136083.24785179895,-18299.7009821053,-18299.7009821053,-18299.7009821053,-18299.7009821053,-18299.7009821053,-18299.7009821053,0.0,0.0,0.0,117783.54686969364
1983-02-01,136471.93375781167,104016.09041688303,115290.18724279829,136471.93375781167,136471.93375781167,-26983.5479747998,-26983.5479747998,-26983.5479747998,-26983.5479747998,-26983.5479747998,-26983.5479747998,0.0,0.0,0.0,109488.38578301186
1983-03-01,136823.0048987264,131018.69989795878,142279.31311490678,136823.0048987264,136823.0048987264,-368.54548262125627,-368.54548262125627,-368.54548262125627,-368.54548262125627,-368.54548262125627,-368.54548262125627,0.0,0.0,0.0,136454.45941610512
1983-04-01,137211.6908047391,131239.46275559362,142448.22908886985,137211.6908047391,137211.6908047391,-146.35563390949392,-146.35563390949392,-146.35563390949392,-146.35563390949392,-146.35563390949392,-146.35563390949392,0.0,0.0,0.0,137065.3351708296
1983-05-01,137587.83845571917,141666.23368977843,152663.50033170992,137587.83845571917,137587.83845571917,9566.631326961984,9566.631326961984,9566.631326961984,9566.631326961984,9566.631326961984,9566.631326961984,0.0,0.0,0.0,147154.46978268115
1983-06-01,137976.5243617319,142389.3899137651,153478.3931376867,137976.5243617319,137976.5243617319,9999.032717089649,9999.032717089649,9999.032717089649,9999.032717089649,9999.032717089649,9999.032717089649,0.0,0.0,0.0,147975.55707882153
1983-07-01,138352.67201271193,149072.14832126282,159937.8452689278,138352.67201271193,138352.67201271193,16282.309595061759,16282.309595061759,16282.309595061759,16282.309595061759,16282.309595061759,16282.309595061759,0.0,0.0,0.0,154634.9816077737
1983-08-01,138741.35791872468,149503.03037196497,160469.6374127818,138741.35791872468,138741.35791872468,16641.6773858015,16641.6773858015,16641.6773858015,16641.6773858015,16641.6773858015,16641.6773858015,0.0,0.0,0.0,155383.0353045262
1983-09-01,139130.0438247374,131464.78350359906,142626.26434475568,139130.0438247374,139130.0438247374,-1811.631741533231,-1811.631741533231,-1811.631741533231,-1811.631741533231,-1811.631741533231,-1811.631741533231,0.0,0.0,0.0,137318.41208320417
1983-10-01,139506.19147571744,138866.3435730003,150346.8234062898,139506.19147571744,139506.19147571744,5348.11967552771,5348.11967552771,5348.11967552771,5348.11967552771,5348.11967552771,5348.11967552771,0.0,0.0,0.0,144854.31115124514
1983-11-01,139894.87738173016,126077.23053325884,137072.3205909398,139894.87738173016,139894.87738173016,-8380.246145765726,-8380.246145765726,-8380.246145765726,-8380.246145765726,-8380.246145765726,-8380.246145765726,0.0,0.0,0.0,131514.63123596442
1983-12-01,140271.02503271023,127745.78273424225,138541.76231506185,140271.02503271023,140271.02503271023,-6903.12012328746,-6903.12012328746,-6903.12012328746,-6903.12012328746,-6903.12012328746,-6903.12012328746,0.0,0.0,0.0,133367.90490942277
1984-01-01,140659.71093872294,117206.98984055684,128544.40382978696,140659.71093872294,140659.71093872294,-18003.74328201859,-18003.74328201859,-18003.74328201859,-18003.74328201859,-18003.74328201859,-18003.74328201859,0.0,0.0,0.0,122655.96765670435
1984-02-01,141048.39684473566,108865.83131944321,119965.10818248369,141048.39684473566,141048.39684473566,-26624.00142265884,-26624.00142265884,-26624.00142265884,-26624.00142265884,-26624.00142265884,-26624.00142265884,0.0,0.0,0.0,114424.39542207682
1984-03-01,141523.72710194607,136956.8773405998,147978.7389771826,141523.72710194607,141523.72710194607,738.8642618332573,738.8642618332573,738.8642618332573,738.8642618332573,738.8642618332573,738.8642618332573,0.0,0.0,0.0,142262.59136377933
1984-04-01,142031.83875620548,137236.62745568148,148532.30704852444,142031.83875620548,142031.83875620548,744.1676408803991,744.1676408803991,744.1676408803991,744.1676408803991,744.1676408803991,744.1676408803991,0.0,0.0,0.0,142776.00639708588
1984-05-01,142523.55971194035,147523.8299830184,158178.72446527294,142523.55971194035,142523.55971194035,10354.06681311168,10354.06681311168,10354.06681311168,10354.06681311168,10354.06681311168,10354.06681311168,0.0,0.0,0.0,152877.62652505204
1984-06-01,143031.67136619973,146621.88702320505,157810.49532276907,143031.67136619973,143031.67136619973,9405.359490832625,9405.359490832625,9405.359490832625,9405.359490832625,9405.359490832625,9405.359490832625,0.0,0.0,0.0,152437.03085703237
1984-07-01,143523.39232193466,153834.04602111602,164745.50445518424,143523.39232193466,143523.39232193466,15827.830036961699,15827.830036961699,15827.830036961699,15827.830036961699,15827.830036961699,15827.830036961699,0.0,0.0,0.0,159351.22235889637
1984-08-01,144031.50397619404,154460.8257725143,165959.56818257505,144031.50397619404,144031.50397619404,16124.892373851397,16124.892373851397,16124.892373851397,16124.892373851397,16124.892373851397,16124.892373851397,0.0,0.0,0.0,160156.39635004543
1984-09-01,144539.61563045345,136894.0549856411,148413.57233172256,144539.61563045345,144539.61563045345,-1898.975931433387,-1898.975931433387,-1898.975931433387,-1898.975931433387,-1898.975931433387,-1898.975931433387,0.0,0.0,0.0,142640.63969902007
1984-10-01,145031.33658618832,145189.1703936722,156081.47551883289,145031.33658618832,145031.33658618832,5733.595341978661,5733.595341978661,5733.595341978661,5733.595341978661,5733.595341978661,5733.595341978661,0.0,0.0,0.0,150764.93192816697
1984-11-01,145539.44824044776,131469.01608204143,142986.64720890558,145539.44824044776,145539.44824044776,-8086.389909195586,-8086.389909195586,-8086.389909195586,-8086.389909195586,-8086.389909195586,-8086.389909195586,0.0,0.0,0.0,137453.05833125216
1984-12-01,146031.16919618263,133994.79427105337,144931.62547434517,146031.16919618263,146031.16919618263,-6585.280465098166,-6585.280465098166,-6585.280465098166,-6585.280465098166,-6585.280465098166,-6585.280465098166,0.0,0.0,0.0,139445.88873108447
1985-01-01,146539.28085044204,122033.32269504773,133589.5383549447,146539.28085044204,146539.28085044204,-18865.28705838426,-18865.28705838426,-18865.28705838426,-18865.28705838426,-18865.28705838426,-18865.28705838426,0.0,0.0,0.0,127673.99379205778
1985-02-01,147047.39250470142,113782.11820761584,125092.58412055366,147047.39250470142,147047.39250470142,-27700.303659185854,-27700.303659185854,-27700.303659185854,-27700.303659185854,-27700.303659185854,-27700.303659185854,0.0,0.0,0.0,119347.08884551557
1985-03-01,147506.33206338732,142421.63228371457,153411.07860788621,147506.33206338732,147506.33206338732,385.6230691818418,385.6230691818418,385.6230691818418,385.6230691818418,385.6230691818418,385.6230691818418,0.0,0.0,0.0,147891.95513256916
1985-04-01,148014.44371764673,142923.11830044337,153653.18992864265,148014.44371764673,148014.44371764673,446.6262885782233,446.6262885782233,446.6262885782233,446.6262885782233,446.6262885782233,446.6262885782233,0.0,0.0,0.0,148461.07000622497
1985-05-01,148506.16467338163,152649.66950977326,164177.92139770085,148506.16467338163,148506.16467338163,10084.138660005807,10084.138660005807,10084.138660005807,10084.138660005807,10084.138660005807,10084.138660005807,0.0,0.0,0.0,158590.30333338745
1985-06-01,149014.276327641,153379.1836179592,164063.88357817812,149014.276327641,149014.276327641,9593.560285429492,9593.560285429492,9593.560285429492,9593.560285429492,9593.560285429492,9593.560285429492,0.0,0.0,0.0,158607.8366130705
1985-07-01,149505.9972833759,160335.9021219855,171399.4721581707,149505.9972833759,149505.9972833759,15980.787794650561,15980.787794650561,15980.787794650561,15980.787794650561,15980.787794650561,15980.787794650561,0.0,0.0,0.0,165486.78507802647
1985-08-01,150014.1089376353,160319.62782992577,171729.94042846875,150014.1089376353,150014.1089376353,16304.735999129627,16304.735999129627,16304.735999129627,16304.735999129627,16304.735999129627,16304.735999129627,0.0,0.0,0.0,166318.84493676492
1985-09-01,150522.22059189467,142982.8741165651,154478.15408310253,150522.22059189467,150522.22059189467,-1867.9022899778518,-1867.9022899778518,-1867.9022899778518,-1867.9022899778518,-1867.9022899778518,-1867.9022899778518,0.0,0.0,0.0,148654.31830191682
1985-10-01,151013.94154217964,151636.4914971019,162501.7155391213,151013.94154217964,151013.94154217964,5611.602689158757,5611.602689158757,5611.602689158757,5611.602689158757,5611.602689158757,5611.602689158757,0.0,0.0,0.0,156625.5442313384
1985-11-01,151522.05319080738,138133.70278881994,148977.11490786937,151522.05319080738,151522.05319080738,-8188.342235072125,-8188.342235072125,-8188.342235072125,-8188.342235072125,-8188.342235072125,-8188.342235072125,0.0,0.0,0.0,143333.71095573524
1985-12-01,152013.77414109232,139617.80729921942,150870.7673136274,152013.77414109232,152013.77414109232,-6697.245992543177,-6697.245992543177,-6697.245992543177,-6697.245992543177,-6697.245992543177,-6697.245992543177,0.0,0.0,0.0,145316.52814854914
1986-01-01,152521.88578972008,128346.5684795807,139579.75301695763,152521.88578972008,152521.88578972008,-18586.98340069971,-18586.98340069971,-18586.98340069971,-18586.98340069971,-18586.98340069971,-18586.98340069971,0.0,0.0,0.0,133934.90238902037
1986-02-01,153029.99743834787,120309.47002910284,130905.95191565082,153029.99743834787,153029.99743834787,-27342.515368927416,-27342.515368927416,-27342.515368927416,-27342.515368927416,-27342.515368927416,-27342.515368927416,0.0,0.0,0.0,125687.48206942045
1986-03-01,153488.93699194712,147860.53493123417,158959.46566596755,153488.93699194712,153488.93699194712,16.397130503647585,16.397130503647585,16.397130503647585,16.397130503647585,16.397130503647585,16.397130503647585,0.0,0.0,0.0,153505.33412245076
1986-04-01,153997.04864057488,148767.20725047466,159506.57191237545,153997.04864057488,153997.04864057488,149.6307200295986,149.6307200295986,149.6307200295986,149.6307200295986,149.6307200295986,149.6307200295986,0.0,0.0,0.0,154146.67936060447
1986-05-01,154488.7695908598,158663.22261741784,169609.58037001084,154488.7695908598,154488.7695908598,9821.566368455558,9821.566368455558,9821.566368455558,9821.566368455558,9821.566368455558,9821.566368455558,0.0,0.0,0.0,164310.33595931536
1986-06-01,154996.8812394876,159223.2500777685,170230.69020938533,154996.8812394876,154996.8812394876,9791.533185170007,9791.533185170007,9791.533185170007,9791.533185170007,9791.533185170007,9791.533185170007,0.0,0.0,0.0,164788.4144246576
1986-07-01,155488.6021897725,166110.20974973214,177020.0537507823,155488.6021897725,155488.6021897725,16132.394785324452,16132.394785324452,16132.394785324452,16132.394785324452,16132.394785324452,16132.394785324452,0.0,0.0,0.0,171620.99697509696
1986-08-01,155996.71383840026,167132.77125154797,177984.5321209774,155996.71383840026,155996.71383840026,16477.051319719776,16477.051319719776,16477.051319719776,16477.051319719776,16477.051319719776,16477.051319719776,0.0,0.0,0.0,172473.76515812005
1986-09-01,156504.82548702802,148954.3242189447,160365.91638569784,156504.82548702802,156504.82548702802,-1838.7949620355455,-1838.7949620355455,-1838.7949620355455,-1838.7949620355455,-1838.7949620355455,-1838.7949620355455,0.0,0.0,0.0,154666.03052499247
1986-10-01,156996.54643731297,156657.69443559655,167763.36588196814,156996.54643731297,156996.54643731297,5483.02919089401,5483.02919089401,5483.02919089401,5483.02919089401,5483.02919089401,5483.02919089401,0.0,0.0,0.0,162479.57562820698
1986-11-01,157504.65808594073,143447.64142810603,154553.39317744272,157504.65808594073,157504.65808594073,-8286.389012855221,-8286.389012855221,-8286.389012855221,-8286.389012855221,-8286.389012855221,-8286.389012855221,0.0,0.0,0.0,149218.2690730855
1986-12-01,157996.37903622567,145663.63234702544,156513.74572148334,157996.37903622567,157996.37903622567,-6803.23728949818,-6803.23728949818,-6803.23728949818,-6803.23728949818,-6803.23728949818,-6803.23728949818,0.0,0.0,0.0,151193.1417467275
1987-01-01,158504.4906848534,134946.44178747322,145581.337207908,158504.4906848534,158504.4906848534,-18299.70098210567,-18299.70098210567,-18299.70098210567,-18299.70098210567,-18299.70098210567,-18299.70098210567,0.0,0.0,0.0,140204.78970274772
1987-02-01,159012.60233348116,126457.82835572588,137793.49196202564,159012.60233348116,159012.60233348116,-26983.547974799447,-26983.547974799447,-26983.547974799447,-26983.547974799447,-26983.547974799447,-26983.547974799447,0.0,0.0,0.0,132029.05435868172
1987-03-01,159471.54188708044,153195.29499377898,164482.16512168982,159471.54188708044,159471.54188708044,-368.5454826204775,-368.5454826204775,-368.5454826204775,-368.5454826204775,-368.5454826204775,-368.5454826204775,0.0,0.0,0.0,159102.99640445996
1987-04-01,159979.65352458833,154479.97996124427,165807.17353224196,159979.65352458833,159979.65352458833,-146.35563391019247,-146.35563391019247,-146.35563391019247,-146.35563391019247,-146.35563391019247,-146.35563391019247,0.0,0.0,0.0,159833.29789067814
1987-05-01,160471.37446411213,164499.55314151867,175301.93450831625,160471.37446411213,160471.37446411213,9566.63132696231,9566.63132696231,9566.63132696231,9566.63132696231,9566.63132696231,9566.63132696231,0.0,0.0,0.0,170038.00579107445
1987-06-01,160979.48610162,165219.63433079896,176761.14718608977,160979.48610162,160979.48610162,9999.032717090011,9999.032717090011,9999.032717090011,9999.032717090011,9999.032717090011,9999.032717090011,0.0,0.0,0.0,170978.51881871
1987-07-01,161471.2070411438,172399.95462437437,183453.71242187452,161471.2070411438,161471.2070411438,16282.309595061432,16282.309595061432,16282.309595061432,16282.309595061432,16282.309595061432,16282.309595061432,0.0,0.0,0.0,177753.51663620523
1987-08-01,161979.31867865165,173097.6600001129,184186.192653891,161979.31867865165,161979.31867865165,16641.677385801817,16641.677385801817,16641.677385801817,16641.677385801817,16641.677385801817,16641.677385801817,0.0,0.0,0.0,178620.99606445347
1987-09-01,162487.43031615956,155201.37929882578,166369.37840441568,162487.43031615956,162487.43031615956,-1811.63174153338,-1811.63174153338,-1811.63174153338,-1811.63174153338,-1811.63174153338,-1811.63174153338,0.0,0.0,0.0,160675.79857462618
1987-10-01,162979.1512556833,162663.93322156178,173967.1316430388,162979.1512556833,162979.1512556833,5348.119675528222,5348.119675528222,5348.119675528222,5348.119675528222,5348.119675528222,5348.119675528222,0.0,0.0,0.0,168327.27093121153
1987-11-01,163487.2628931912,149590.81019873335,160723.21449596074,163487.2628931912,163487.2628931912,-8380.24614576588,-8380.24614576588,-8380.24614576588,-8380.24614576588,-8380.24614576588,-8380.24614576588,0.0,0.0,0.0,155107.0167474253
1987-12-01,163978.98383271496,151848.21867245817,162503.21399818765,163978.98383271496,163978.98383271496,-6903.120123288113,-6903.120123288113,-6903.120123288113,-6903.120123288113,-6903.120123288113,-6903.120123288113,0.0,0.0,0.0,157075.86370942686
1988-01-01,164487.09547022288,141020.83567625075,151705.05689787227,164487.09547022288,164487.09547022288,-18003.743282019743,-18003.743282019743,-18003.743282019743,-18003.743282019743,-18003.743282019743,-18003.743282019743,0.0,0.0,0.0,146483.35218820313
1988-02-01,164995.20710773076,132521.17684097568,143779.71745706175,164995.20710773076,164995.20710773076,-26624.00142265928,-26624.00142265928,-26624.00142265928,-26624.00142265928,-26624.00142265928,-26624.00142265928,0.0,0.0,0.0,138371.20568507147
1988-03-01,165470.53734927042,160523.0014157799,171875.9596028049,165470.53734927042,165470.53734927042,738.8642618329973,738.8642618329973,738.8642618329973,738.8642618329973,738.8642618329973,738.8642618329973,0.0,0.0,0.0,166209.4016111034
1988-04-01,165978.64898677828,161470.62073585694,172237.97571562894,165978.64898677828,165978.64898677828,744.1676408791152,744.1676408791152,744.1676408791152,744.1676408791152,744.1676408791152,744.1676408791152,0.0,0.0,0.0,166722.8166276574
1988-05-01,166470.36992630205,171119.61838381842,182664.82215206148,166470.36992630205,166470.36992630205,10354.066813110618,10354.066813110618,10354.066813110618,10354.066813110618,10354.066813110618,10354.066813110618,0.0,0.0,0.0,176824.43673941266
1988-06-01,166978.48156380994,170941.94383309816,182250.29632666,166978.48156380994,166978.48156380994,9405.359490831814,9405.359490831814,9405.359490831814,9405.359490831814,9405.359490831814,9405.359490831814,0.0,0.0,0.0,176383.84105464176
1988-07-01,167470.20250333374,177748.32765035742,188824.76820567867,167470.20250333374,167470.20250333374,15827.83003696279,15827.83003696279,15827.83003696279,15827.83003696279,15827.83003696279,15827.83003696279,0.0,0.0,0.0,183298.03254029652
1988-08-01,167978.3141408416,178388.87736437607,189875.99785620463,167978.3141408416,167978.3141408416,16124.892373851608,16124.892373851608,16124.892373851608,16124.892373851608,16124.892373851608,16124.892373851608,0.0,0.0,0.0,184103.20651469321
1988-09-01,168486.42577834948,161210.79465238928,172379.2815692403,168486.42577834948,168486.42577834948,-1898.9759314332157,-1898.9759314332157,-1898.9759314332157,-1898.9759314332157,-1898.9759314332157,-1898.9759314332157,0.0,0.0,0.0,166587.44984691628
1988-10-01,168978.14671787326,169358.44026366936,179946.19909210986,168978.14671787326,168978.14671787326,5733.595341978895,5733.595341978895,5733.595341978895,5733.595341978895,5733.595341978895,5733.595341978895,0.0,0.0,0.0,174711.74205985214
1988-11-01,169413.1619878957,155411.6200132839,166688.21330447387,169413.1619878957,169413.1619878957,-8086.389909195401,-8086.389909195401,-8086.389909195401,-8086.389909195401,-8086.389909195401,-8086.389909195401,0.0,0.0,0.0,161326.7720787003
1988-12-01,169834.14450727229,157289.11717772257,168540.70963603086,169834.14450727229,169834.14450727229,-6585.280465097946,-6585.280465097946,-6585.280465097946,-6585.280465097946,-6585.280465097946,-6585.280465097946,0.0,0.0,0.0,163248.86404217433
1989-01-01,170269.1597772947,145606.93309398025,157294.69148823878,170269.1597772947,170269.1597772947,-18865.287058385067,-18865.287058385067,-18865.287058385067,-18865.287058385067,-18865.287058385067,-18865.287058385067,0.0,0.0,0.0,151403.87271890964
1989-02-01,170704.17504731717,137416.86087275404,148616.79235302133,170704.17504731717,170704.17504731717,-27700.303659184363,-27700.303659184363,-27700.303659184363,-27700.303659184363,-27700.303659184363,-27700.303659184363,0.0,0.0,0.0,143003.8713881328
