ds,yhat,yhat_lower,yhat_upper
1991-10-01,188818.75805917388,183765.49434081712,194239.88505053162
1991-11-01,176962.40015531337,171850.50011487983,182095.58947010923
1991-12-01,177245.6707343345,172255.3033577932,182662.1703477132
1992-01-01,168579.10241045902,163575.91880941245,173823.3856199488
1992-02-01,161158.72596563835,156033.8320066504,166153.46183170562
1992-03-01,186206.30981980715,181126.5894271923,191304.454852786
1992-04-01,186607.93462378363,181507.38470689824,191898.0446589362
1992-05-01,196570.38642210315,191812.1086169887,201633.74915880506
1992-06-01,196391.97037965836,191089.49742866147,201632.13031127746
1992-07-01,203627.03312259214,198433.5838893882,208399.49995782776
1992-08-01,204598.83563929118,199526.99152527718,209529.23488095985
1992-09-01,188004.96120056135,183170.76962203643,193185.78530809257
1992-10-01,194067.90362748038,188982.71521832643,199028.22691658922
1992-11-01,181704.17467115496,176599.80072040335,187121.792018989
1992-12-01,182994.54350734205,177926.10604390193,187894.5740108746
1993-01-01,172112.92310584622,166812.14713290514,177325.02195994693
1993-02-01,165276.97267042781,160275.06159739732,169735.45552730205
1993-03-01,190791.0239696966,185169.79994113493,195815.63815079659
1993-04-01,191089.28965797118,185924.4982954366,196182.048824245
1993-05-01,201282.66456087856,196252.66997027153,206420.2561094397
1993-06-01,201459.51286581552,196186.03897220668,206717.26392360186
1993-07-01,208570.97497539534,203414.9245102469,213753.08690601052
1993-08-01,209745.4486589573,204571.99610924703,214909.97057093488
1993-09-01,192799.68833616562,187517.06802448345,197891.9824027214
1993-10-01,198823.09966118226,194013.74092982514,204012.77601416872
1993-11-01,186633.1944826542,181297.93554710425,191670.77068855535
1993-12-01,187593.33282634587,182245.33723008502,192223.63818371267
1994-01-01,177457.42343075958,171913.04306993718,182366.46688388434
1994-02-01,170447.27238230276,165714.51002531502,175692.92345365937
1994-03-01,195409.68112094165,190267.83524685504,200097.44254786923
1994-04-01,195631.64856816357,190628.64716539686,200699.073543455
1994-05-01,206072.35555965648,200934.9418779766,211039.60169410481
1994-06-01,206613.98539410022,201639.90325551666,211819.78092039374
1994-07-01,213602.9655427304,208190.5890015561,218662.57416554444
1994-08-01,214983.1574272311,210108.76402577883,220037.86068625253
1994-09-01,197700.57112449242,192973.10689672368,202994.57529764128
1994-10-01,203693.9938549985,198854.6980150004,209002.38928124486
1994-11-01,191673.23705074948,186778.63173434153,196963.63427429931
1994-12-01,192297.64131658364,186883.77872598945,197413.04153653976
1995-01-01,182900.31350984052,177581.3237076812,187572.71594900746
1995-02-01,175710.75719013473,170679.74418382172,180795.3862002897
1995-03-01,200112.33732333087,195737.67572124067,205593.0578707792
1995-04-01,200280.50018199018,195119.5808442324,205480.36669788326
1995-05-01,210979.91011210595,205757.16415052573,216194.3488745854
1995-06-01,211890.56786464356,206773.71195820213,217016.55655814198
1995-07-01,218753.49511851853,213709.56574068978,224124.98014946363
1995-08-01,220337.67436415722,215387.08033712694,225468.31433742022
1995-09-01,202728.8397020115,197844.2035184363,207613.86626890046
1995-10-01,208697.2341780113,203872.16308300523,213608.46670341567
1995-11-01,196866.3547448196,191585.71553946467,201882.39480321427
1995-12-01,197174.2819083594,192439.73167697102,202284.00895702268
1996-01-01,188533.19205515264,183594.3496503429,193851.52073192256
1996-02-01,181138.2940810009,176458.45011562147,186342.0321310321
1996-03-01,206209.71263353832,201004.5789082697,211613.89107950288
1996-04-01,206636.81590818425,201431.06864083005,211373.29921670584
1996-05-01,216655.19811421132,211556.43146784548,222074.6708161724
1996-06-01,216534.57682639686,211450.22165409278,221398.82703301404
1996-07-01,223825.5699770391,218869.6884946667,229054.87603867095
1996-08-01,224855.16725066977,219735.07724802045,230060.39906784287
1996-09-01,208319.08756886888,203510.05045308752,213227.31035727586
1996-10-01,214437.96040572255,209297.00162897198,219454.48008017027
1996-11-01,202132.02620632594,196994.49628268098,207708.9052618857
1996-12-01,203478.3254524467,198731.61033367654,208946.05758858577
1997-01-01,192654.4998078808,187693.65956459715,197720.6013808945
1997-02-01,185876.34412939224,180931.0096956527,190912.16603533647
1997-03-01,211442.597144599,206519.78466776095,216493.88288777365
1997-04-01,211798.6575898034,206590.2382530962,216728.1195914593
1997-05-01,222047.96290264357,216969.2278990457,227144.27919909736
1997-06-01,222282.6059645111,217350.3966360693,227458.2397391819
1997-07-01,229449.9984840249,224204.97581066014,234511.48585568403
1997-08-01,230689.7888110903,225834.6494759312,235877.81058499278
1997-09-01,213809.34513180162,208897.90649356705,219188.22024757523
1997-10-01,219895.9661118209,214916.04712322808,225159.76825411952
1997-11-01,207761.27310614023,202470.51422037664,212950.60027881947
1997-12-01,208774.84258484538,203729.16498108313,213784.9223797368
1998-01-01,198694.14536210548,193678.3335823463,203710.82148953885
1998-02-01,191739.20648649664,186702.74952834382,196431.54753217025
1998-03-01,216751.48428448068,211715.61693031515,222106.38435491372
1998-04-01,217028.66390454944,211874.1292001695,221847.51076443773
1998-05-01,227522.80203105602,222337.81566541997,232407.66809745063
1998-06-01,228119.64403834866,222880.0014336021,233445.73470408405
1998-07-01,235162.05532198964,230115.2168638868,240203.05912695004
1998-08-01,236597.45937933834,231581.73920490846,241577.04985134976
1998-09-01,219370.0852494461,214064.22344362293,224018.26657503445
1998-10-01,225416.93911496634,220195.3966754467,230472.8696635089
1998-11-01,213451.39450201282,208386.41382883603,218327.06814633304
1998-12-01,214129.22992071495,209278.3642948578,218993.1804625821
1999-01-01,204787.114305269,199590.8050052279,209563.5312388601
1999-02-01,197637.3961745481,192570.551578797,202751.32060387492
1999-03-01,222074.95918811965,216811.2659988207,227705.70059995612
1999-04-01,222282.9602357612,217064.01348727237,227927.40731544342
1999-05-01,233020.923251992,227741.6567570511,238039.213597319
1999-06-01,233971.41919351547,228945.26979672373,239176.31252067737
1999-07-01,240872.89953350282,235671.53278860787,245467.36093169756
1999-08-01,242496.9169681277,237364.44782468342,247590.5304209882
1999-09-01,224927.92049496635,219642.44653403308,229733.93472299867
1999-10-01,230934.8680570807,225957.32348924832,235867.98221006602
1999-11-01,219143.82681287374,214185.12831648285,224378.0903232948
1999-12-01,219490.30706252498,214437.49985532436,224759.03630134274
2000-01-01,210889.05539830925,205694.1825467213,216258.96681491588
2000-02-01,203533.99557162914,198617.2603873574,208543.6883292933
2000-03-01,228642.6820685788,223801.24399781565,233571.34768452108
2000-04-01,229109.62349070015,223703.66621873347,233627.48200610542
2000-05-01,239135.28491948225,234011.7523739748,244709.31611589444
2000-06-01,239022.1854951841,233633.7017021526,243925.06937089152
2000-07-01,246320.45786857995,240874.89210101403,251438.9301670171
2000-08-01,247357.5770057225,242170.0033379515,252516.39601266297
2000-09-01,230829.0191874366,225604.15755781156,236055.5168499992
2000-10-01,236955.17124704266,231543.72693230127,241992.3867737355
2000-11-01,224656.7589111613,219545.21868844013,229883.82414478145
2000-12-01,226010.33738003558,220872.29205127063,230823.37318259067
2001-01-01,215194.03359898567,210263.47924431408,220391.68508463682
2001-02-01,208423.39978400953,203567.3392072815,213543.06593805383
2001-03-01,233996.44674045537,228856.85407760058,238901.03876049788
2001-04-01,234360.02904917084,229419.06828135514,239291.69350824883
2001-05-01,244370.496845871,238866.48414792746,249467.85950477218
2001-06-01,244358.3411410582,239483.16241258805,249321.5169964858
2001-07-01,251286.89614442765,246275.06787029243,256674.873753136
2001-08-01,252272.36581823925,246929.89692928194,257474.96378156386
2001-09-01,235137.6014856965,230163.16357109917,240165.7480294913
2001-10-01,240978.1057045041,236148.7853077435,246203.1637618357
2001-11-01,228589.09204557046,224074.08182539803,233679.96651831936
2001-12-01,229356.54476306133,224599.02752963293,234775.6299575175
2002-01-01,219021.5268870709,214482.55748072715,224450.88115248835
2002-02-01,211812.26735820703,206560.12438851676,217085.4954686819
2002-03-01,236594.8361790596,231656.97323931838,241833.5941906392
2002-04-01,236617.69514587472,231418.8628981601,241810.61945763935
2002-05-01,246865.71651116834,241950.6698322021,251937.4286092155
2002-06-01,247208.23786520542,242178.28567355018,252693.1204342524
2002-07-01,254004.53238763503,249102.90792218508,258532.91944092372
2002-08-01,255185.61579173038,250170.33998759795,259933.23501501782
2002-09-01,237703.92100858566,232638.2787534003,242956.71404270592
2002-10-01,243504.65811289207,238212.6406967323,248723.52139308653
2002-11-01,231284.7928282361,226124.8711274248,236070.05091231718
2002-12-01,231716.51146787222,226795.10125969345,236571.252152207
2003-01-01,222120.07518072316,217430.8507049833,227333.12141406912
2003-02-01,214716.03637829912,209389.19452367807,220072.6636809799
2003-03-01,238923.8903980723,234079.17570331378,244058.81126884234
2003-04-01,238877.5707740126,233680.69325260594,243755.8741847042
2003-05-01,249369.41701117164,244436.55306334695,255045.80117124692
